chlorophyll,mei,enso_event,sst,date,direction,speed,buoy_id,year,month,day,upwelling,week
0.9402857,-0.2,Neutral,15.334287,2012-10-28,350.0478676,3.771580118,M2,2012,10,28,0,4
0.41927776,0,Neutral,15.005001,2012-11-04,330.2765309,4.267871819,M2,2012,11,4,1,1
0.41927776,0,Neutral,15.005001,2012-11-11,79.84042831,5.178944624,M2,2012,11,11,0,2
0.41927776,0,Neutral,15.005001,2012-11-18,48.02006703,4.911978254,M2,2012,11,18,0,3
0.41927776,0,Neutral,15.005001,2012-11-25,231.2673946,6.459217803,M2,2012,11,25,0,4
0.80964285,0,Neutral,13.304376,2012-12-02,187.1476852,5.331644545,M2,2012,12,2,0,1
0.80964285,0,Neutral,13.304376,2012-12-09,334.08589,4.846932622,M2,2012,12,9,0,2
2.3266997,-0.1,Neutral,12.030001,NA,NA,NA,M2,NA,NA,NA,NA,NA
0.9037646,-0.1,Neutral,11.582085,NA,NA,NA,M2,NA,NA,NA,NA,NA
2.6264286,-0.1,Neutral,10.608333,2013-03-10,3.896356152,6.62649069,M2,2013,3,10,0,2
2.6264286,-0.1,Neutral,10.608333,2013-03-17,8.991059326,5.80963258,M2,2013,3,17,0,3
2.6264286,-0.1,Neutral,10.608333,2013-03-24,337.0815445,4.323306453,M2,2013,3,24,0,4
2.6264286,-0.1,Neutral,10.608333,2013-03-31,280.0811179,4.184662617,M2,2013,3,31,0,5
1.8312941,-0.3,Neutral,11.226666,2013-04-07,312.7261893,8.747740184,M2,2013,4,7,1,1
1.8312941,-0.3,Neutral,11.226666,2013-04-14,316.9027829,7.768846184,M2,2013,4,14,1,2
1.8312941,-0.3,Neutral,11.226666,2013-04-21,295.9776801,4.082508361,M2,2013,4,21,1,3
1.8312941,-0.3,Neutral,11.226666,2013-04-28,306.9608588,4.627423668,M2,2013,4,28,1,4
3.1158574,-0.7,La Nina,11.996537,2013-05-05,280.6280595,5.944548137,M2,2013,5,5,1,1
3.1158574,-0.7,La Nina,11.996537,2013-05-12,306.090628,6.991704033,M2,2013,5,12,1,2
3.1158574,-0.7,La Nina,11.996537,2013-05-19,312.2068417,8.840112439,M2,2013,5,19,1,3
3.1158574,-0.7,La Nina,11.996537,2013-05-26,299.8434871,6.443376306,M2,2013,5,26,1,4
1.3741819,-1.1,La Nina,12.911365,2013-06-02,260.7907048,3.895132473,M2,2013,6,2,0,1
1.3741819,-1.1,La Nina,12.911365,2013-06-09,299.4495882,5.940694945,M2,2013,6,9,1,2
1.3741819,-1.1,La Nina,12.911365,2013-06-16,311.9785168,8.012785769,M2,2013,6,16,1,3
1.3741819,-1.1,La Nina,12.911365,2013-06-23,277.9974047,4.268244058,M2,2013,6,23,0,4
1.3741819,-1.1,La Nina,12.911365,2013-06-30,279.484414,3.883909728,M2,2013,6,30,0,5
NA,-0.8,La Nina,14.095,2013-07-07,274.3294485,3.390690373,M2,2013,7,7,0,1
NA,-0.8,La Nina,14.095,2013-07-14,303.22591,4.729224459,M2,2013,7,14,1,2
NA,-0.8,La Nina,14.095,2013-07-21,272.0437863,2.49093073,M2,2013,7,21,0,3
NA,-0.8,La Nina,14.095,2013-07-28,259.1797466,3.430838187,M2,2013,7,28,0,4
0.5502,-0.4,Neutral,15.1375,NA,NA,NA,M2,NA,NA,NA,NA,NA
5.336,-0.3,Neutral,15.096562,2013-09-15,257.629829,5.282107097,M2,2013,9,15,0,3
5.336,-0.3,Neutral,15.096562,2013-09-22,301.8844497,5.510429685,M2,2013,9,22,1,4
5.336,-0.3,Neutral,15.096562,2013-09-29,311.4257087,5.03283593,M2,2013,9,29,1,5
3.0728126,-0.1,Neutral,14.294375,2013-10-06,268.3174558,3.96529128,M2,2013,10,6,0,1
3.0728126,-0.1,Neutral,14.294375,2013-10-13,331.7093113,4.167908162,M2,2013,10,13,0,2
3.0728126,-0.1,Neutral,14.294375,2013-10-20,305.8147726,3.739585827,M2,2013,10,20,0,3
3.0728126,-0.1,Neutral,14.294375,2013-10-27,292.331563,4.968590392,M2,2013,10,27,1,4
1.1376666,-0.2,Neutral,13.733181,2013-11-03,320.0118614,4.99718944,M2,2013,11,3,1,1
1.1376666,-0.2,Neutral,13.733181,2013-11-10,309.4117418,5.069058439,M2,2013,11,10,1,2
1.1376666,-0.2,Neutral,13.733181,2013-11-17,17.26502108,4.078377944,M2,2013,11,17,0,3
1.1376666,-0.2,Neutral,13.733181,2013-11-24,23.95751872,3.852997388,M2,2013,11,24,0,4
1.3523334,-0.3,Neutral,2.486,2013-12-01,322.8875974,5.662635723,M2,2013,12,1,1,1
1.3523334,-0.3,Neutral,2.486,2013-12-08,31.32655241,5.640058857,M2,2013,12,8,0,2
1.3523334,-0.3,Neutral,2.486,2013-12-15,342.8055694,5.164562565,M2,2013,12,15,0,3
1.3523334,-0.3,Neutral,2.486,2013-12-22,28.88995927,4.238760371,M2,2013,12,22,0,4
1.3523334,-0.3,Neutral,2.486,2013-12-29,359.2333446,3.946051692,M2,2013,12,29,0,5
0.821125,-0.5,Neutral,3.0449169,2014-01-05,338.8363097,4.230662426,M2,2014,1,5,0,1
0.821125,-0.5,Neutral,3.0449169,2014-01-12,20.72921095,4.925565926,M2,2014,1,12,0,2
0.821125,-0.5,Neutral,3.0449169,2014-01-19,12.26966789,3.690266633,M2,2014,1,19,0,3
0.821125,-0.5,Neutral,3.0449169,2014-01-26,300.0090193,4.855389573,M2,2014,1,26,1,4
1.1854,-0.4,Neutral,12.180358,2014-02-02,9.112822584,5.876116099,M2,2014,2,2,0,1
1.1854,-0.4,Neutral,12.180358,2014-02-09,294.8968791,4.673736232,M2,2014,2,9,1,2
1.1854,-0.4,Neutral,12.180358,2014-02-16,314.2473219,5.087086175,M2,2014,2,16,1,3
1.1854,-0.4,Neutral,12.180358,2014-02-23,148.9122151,5.843685905,M2,2014,2,23,0,4
1.71875,0,Neutral,13.421428,2014-03-02,195.8021945,3.925013889,M2,2014,3,2,0,1
1.71875,0,Neutral,13.421428,2014-03-09,327.8818776,4.177176097,M2,2014,3,9,1,2
1.71875,0,Neutral,13.421428,2014-03-16,297.2714896,4.714934645,M2,2014,3,16,1,3
1.71875,0,Neutral,13.421428,2014-03-23,235.3645606,3.826280192,M2,2014,3,23,0,4
1.71875,0,Neutral,13.421428,2014-03-30,253.6653682,5.27737866,M2,2014,3,30,0,5
0.9091333,-0.2,Neutral,13.37,2014-04-06,282.682307,3.5367699,M2,2014,4,6,0,1
0.9091333,-0.2,Neutral,13.37,2014-04-13,287.0748255,5.520201738,M2,2014,4,13,1,2
0.9091333,-0.2,Neutral,13.37,2014-04-20,290.2511352,6.138167419,M2,2014,4,20,1,3
0.9091333,-0.2,Neutral,13.37,2014-04-27,302.4066722,4.396895203,M2,2014,4,27,1,4
12.1439,-0.2,Neutral,13.358889,2014-05-04,278.7412291,6.442871059,M2,2014,5,4,0,1
12.1439,-0.2,Neutral,13.358889,2014-05-11,302.4505915,5.736250964,M2,2014,5,11,1,2
12.1439,-0.2,Neutral,13.358889,2014-05-18,270.0838386,5.089505982,M2,2014,5,18,0,3
12.1439,-0.2,Neutral,13.358889,2014-05-25,294.2388683,6.914753054,M2,2014,5,25,1,4
4.237889,0,Neutral,13.344501,2014-06-01,246.93265830000001,3.006582509,M2,2014,6,1,0,1
4.237889,0,Neutral,13.344501,2014-06-08,241.8892237,4.627638872,M2,2014,6,8,0,2
4.237889,0,Neutral,13.344501,2014-06-15,284.0201099,6.274192918,M2,2014,6,15,1,3
4.237889,0,Neutral,13.344501,2014-06-22,281.7102236,5.519670717,M2,2014,6,22,1,4
4.237889,0,Neutral,13.344501,2014-06-29,268.5176646,4.364074137,M2,2014,6,29,0,5
1.0397974,0.4,Neutral,16.913334,2014-07-06,244.3375522,3.788723011,M2,2014,7,6,0,1
1.0397974,0.4,Neutral,16.913334,2014-07-13,276.1810575,3.335412589,M2,2014,7,13,0,2
1.0397974,0.4,Neutral,16.913334,2014-07-20,302.0683606,3.485021721,M2,2014,7,20,0,3
1.0397974,0.4,Neutral,16.913334,2014-07-27,314.802187,4.476609019,M2,2014,7,27,1,4
0.39669403,0.2,Neutral,18.333332,2014-08-03,305.9893755,3.974751762,M2,2014,8,3,0,1
0.39669403,0.2,Neutral,18.333332,2014-08-10,278.3960008,3.136972956,M2,2014,8,10,0,2
0.39669403,0.2,Neutral,18.333332,2014-08-17,273.947918,3.678108711,M2,2014,8,17,0,3
0.39669403,0.2,Neutral,18.333332,2014-08-24,302.3037406,3.962432255,M2,2014,8,24,0,4
0.39669403,0.2,Neutral,18.333332,2014-08-31,272.1343352,3.913036317,M2,2014,8,31,0,5
0.4373699,-0.1,Neutral,17.797142,2014-09-07,328.4957975,4.066099566,M2,2014,9,7,1,1
0.4373699,-0.1,Neutral,17.797142,2014-09-14,315.8133153,3.882947703,M2,2014,9,14,0,2
0.4373699,-0.1,Neutral,17.797142,2014-09-21,325.7982364,4.215407101,M2,2014,9,21,1,3
0.4373699,-0.1,Neutral,17.797142,2014-09-28,354.8291449,4.251793529,M2,2014,9,28,0,4
0.8649374,0.1,Neutral,17.140831,2014-10-05,339.4113288,4.951668222,M2,2014,10,5,0,1
0.8649374,0.1,Neutral,17.140831,2014-10-12,202.228662,3.944954555,M2,2014,10,12,0,2
0.8649374,0.1,Neutral,17.140831,2014-10-19,350.0834301,4.424088053,M2,2014,10,19,0,3
0.8649374,0.1,Neutral,17.140831,2014-10-26,334.5763544,5.00078286,M2,2014,10,26,0,4
0.5197213,0.4,Neutral,16.203926,2014-11-02,17.94441597,4.347136911,M2,2014,11,2,0,1
0.5197213,0.4,Neutral,16.203926,2014-11-09,279.5071181,3.196548475,M2,2014,11,9,0,2
0.5197213,0.4,Neutral,16.203926,2014-11-16,91.76329341,4.27970955,M2,2014,11,16,0,3
0.5197213,0.4,Neutral,16.203926,2014-11-23,65.82638387,4.17895535,M2,2014,11,23,0,4
0.5197213,0.4,Neutral,16.203926,2014-11-30,154.2100915,5.563842636,M2,2014,11,30,0,5
0.6648394,0.4,Neutral,15.474443,2014-12-07,121.0634187,4.317257595,M2,2014,12,7,0,1
0.6648394,0.4,Neutral,15.474443,2014-12-14,137.4505518,5.444306788,M2,2014,12,14,0,2
0.6648394,0.4,Neutral,15.474443,2014-12-21,15.33265832,5.440125421,M2,2014,12,21,0,3
0.6648394,0.4,Neutral,15.474443,2014-12-28,57.5243858,5.842413424,M2,2014,12,28,0,4
0.70393974,0.2,Neutral,14.76725,2015-01-04,84.1296043,4.217287255,M2,2015,1,4,0,1
0.70393974,0.2,Neutral,14.76725,2015-01-11,38.8018706,4.19843518,M2,2015,1,11,0,2
0.70393974,0.2,Neutral,14.76725,2015-01-18,53.12587281,4.787542973,M2,2015,1,18,0,3
0.70393974,0.2,Neutral,14.76725,2015-01-25,47.68719092,4.427751394,M2,2015,1,25,0,4
0.6364231,0.1,Neutral,14.5125,2015-02-01,163.4671086,6.191380319,M2,2015,2,1,0,1
0.6364231,0.1,Neutral,14.5125,2015-02-08,64.77364039,5.436042059,M2,2015,2,8,0,2
0.6364231,0.1,Neutral,14.5125,2015-02-15,333.1324384,3.19765646,M2,2015,2,15,0,3
0.6364231,0.1,Neutral,14.5125,2015-02-22,344.989922,5.500386352,M2,2015,2,22,0,4
0.9284497,0.2,Neutral,14.5261545,2015-03-01,42.64140712,4.435675966,M2,2015,3,1,0,1
0.9284497,0.2,Neutral,14.5261545,2015-03-08,354.3016361,4.207907397,M2,2015,3,8,0,2
0.9284497,0.2,Neutral,14.5261545,2015-03-15,340.3758155,4.85835044,M2,2015,3,15,0,3
0.9284497,0.2,Neutral,14.5261545,2015-03-22,334.2208706,5.029270575,M2,2015,3,22,0,4
0.9284497,0.2,Neutral,14.5261545,2015-03-29,338.4079051,6.671457983,M2,2015,3,29,0,5
31.548761,0.3,Neutral,12.589411,2015-04-05,304.8269296,4.665295591,M2,2015,4,5,1,1
31.548761,0.3,Neutral,12.589411,2015-04-12,334.5185487,5.561213158,M2,2015,4,12,0,2
31.548761,0.3,Neutral,12.589411,2015-04-19,282.9410711,4.279089029,M2,2015,4,19,1,3
31.548761,0.3,Neutral,12.589411,2015-04-26,315.0043339,5.547709334,M2,2015,4,26,1,4
0.4662485,1,El Nino,11.738334,2015-05-03,285.6500004,4.721051693,M2,2015,5,3,1,1
0.4662485,1,El Nino,11.738334,2015-05-10,312.3393793,5.597297752,M2,2015,5,10,1,2
0.4662485,1,El Nino,11.738334,2015-05-17,297.5645585,4.846385071,M2,2015,5,17,1,3
0.4662485,1,El Nino,11.738334,2015-05-24,313.9861337,5.222957234,M2,2015,5,24,1,4
0.4662485,1,El Nino,11.738334,2015-05-31,287.6239363,4.709350308,M2,2015,5,31,1,5
0.75488037,1.9,El Nino,14.19,2015-06-07,293.4770913,3.457228746,M2,2015,6,7,0,1
0.75488037,1.9,El Nino,14.19,2015-06-14,322.261724,6.239431858,M2,2015,6,14,1,2
0.75488037,1.9,El Nino,14.19,2015-06-21,294.0379897,4.861499551,M2,2015,6,21,1,3
0.75488037,1.9,El Nino,14.19,2015-06-28,294.9167767,3.580011483,M2,2015,6,28,0,4
1.020729,1.8,El Nino,17.3,2015-07-05,288.7398072,3.71626639,M2,2015,7,5,0,1
1.020729,1.8,El Nino,17.3,2015-07-12,271.0831437,4.718267101,M2,2015,7,12,0,2
1.020729,1.8,El Nino,17.3,2015-07-19,322.4769127,5.087286448,M2,2015,7,19,1,3
1.020729,1.8,El Nino,17.3,2015-07-26,269.7321352,3.794183136,M2,2015,7,26,0,4
0.42409173,2,El Nino,18.87,2015-08-02,270.2270373,3.43615503,M2,2015,8,2,0,1
0.42409173,2,El Nino,18.87,2015-08-09,296.6849909,4.880242719,M2,2015,8,9,1,2
0.42409173,2,El Nino,18.87,2015-08-16,269.9744002,3.389241466,M2,2015,8,16,0,3
0.42409173,2,El Nino,18.87,2015-08-23,301.0553321,5.020073433,M2,2015,8,23,1,4
0.42409173,2,El Nino,18.87,2015-08-30,286.1078135,5.10171323,M2,2015,8,30,1,5
0.6362607,2.2,El Nino,18.352499,2015-09-06,303.4256217,4.667223217,M2,2015,9,6,1,1
0.6362607,2.2,El Nino,18.352499,2015-09-13,289.8634476,4.705112027,M2,2015,9,13,1,2
0.6362607,2.2,El Nino,18.352499,2015-09-20,306.4483806,5.668038468,M2,2015,9,20,1,3
0.6362607,2.2,El Nino,18.352499,2015-09-27,290.4583643,3.824118788,M2,2015,9,27,0,4
0.5440304,2.2,El Nino,17.357,2015-10-04,321.5829752,4.445165404,M2,2015,10,4,1,1
0.5440304,2.2,El Nino,17.357,2015-10-11,300.3190932,3.903476212,M2,2015,10,11,0,2
0.5440304,2.2,El Nino,17.357,2015-10-18,314.5367512,4.845066859,M2,2015,10,18,1,3
0.5440304,2.2,El Nino,17.357,2015-10-25,319.3779459,5.088085151,M2,2015,10,25,1,4
1.2559041,1.9,El Nino,15.35,2015-11-01,331.7176841,5.503699007,M2,2015,11,1,0,1
1.2559041,1.9,El Nino,15.35,2015-11-08,355.9456875,4.407901055,M2,2015,11,8,0,2
1.2559041,1.9,El Nino,15.35,2015-11-15,323.8571159,5.881974142,M2,2015,11,15,1,3
1.2559041,1.9,El Nino,15.35,2015-11-22,11.07594006,4.717864863,M2,2015,11,22,0,4
1.2559041,1.9,El Nino,15.35,2015-11-29,58.91790637,5.117857555,M2,2015,11,29,0,5
1.2478335,1.9,El Nino,14.896001,2015-12-06,342.4002071,4.487985275,M2,2015,12,6,0,1
1.2478335,1.9,El Nino,14.896001,2015-12-13,6.853957562,6.321161829,M2,2015,12,13,0,2
1.2478335,1.9,El Nino,14.896001,2015-12-20,297.0288094,7.56518811,M2,2015,12,20,1,3
1.2478335,1.9,El Nino,14.896001,2015-12-27,50.79354209,4.980418801,M2,2015,12,27,0,4
0.6007142,1.9,El Nino,13.103333,2016-01-03,115.472769,5.353834238,M2,2016,1,3,0,1
0.6007142,1.9,El Nino,13.103333,2016-01-10,114.9885249,4.907755558,M2,2016,1,10,0,2
0.6007142,1.9,El Nino,13.103333,2016-01-17,156.8099557,5.370138523,M2,2016,1,17,0,3
0.6007142,1.9,El Nino,13.103333,2016-01-24,349.2122358,4.352707968,M2,2016,1,24,0,4
0.6007142,1.9,El Nino,13.103333,2016-01-31,5.499740042,6.704444403,M2,2016,1,31,0,5
0.7723807,1.8,El Nino,14.123333,2016-02-07,13.2062991,4.484589359,M2,2016,2,7,0,1
0.7723807,1.8,El Nino,14.123333,2016-02-14,275.9193413,5.321551777,M2,2016,2,14,0,2
0.7723807,1.8,El Nino,14.123333,2016-02-21,342.0478083,4.218018086,M2,2016,2,21,0,3
0.7723807,1.8,El Nino,14.123333,2016-02-28,16.97950423,4.843134639,M2,2016,2,28,0,4
1.2791132,1.3,El Nino,14.111665,2016-03-06,211.0233157,7.099423066,M2,2016,3,6,0,1
1.2791132,1.3,El Nino,14.111665,2016-03-13,306.3944379,5.635350803,M2,2016,3,13,1,2
1.2791132,1.3,El Nino,14.111665,2016-03-20,302.5113317,5.991914892,M2,2016,3,20,1,3
1.2791132,1.3,El Nino,14.111665,2016-03-27,304.116675,6.863378295,M2,2016,3,27,1,4
1.5226425,1.3,El Nino,13.747306,2016-04-03,271.1824719,4.348049441,M2,2016,4,3,0,1
1.5226425,1.3,El Nino,13.747306,2016-04-10,292.2139348,5.451348694,M2,2016,4,10,1,2
1.5226425,1.3,El Nino,13.747306,2016-04-17,221.7152586,3.7665196,M2,2016,4,17,0,3
1.5226425,1.3,El Nino,13.747306,2016-04-24,324.5684506,8.947739118,M2,2016,4,24,1,4
0.63843006,1.2,El Nino,13.73,2016-05-01,260.1398287,3.772943283,M2,2016,5,1,0,1
0.63843006,1.2,El Nino,13.73,2016-05-08,300.2122851,3.12382513,M2,2016,5,8,0,2
0.63843006,1.2,El Nino,13.73,2016-05-15,301.739083,6.276115428,M2,2016,5,15,1,3
0.63843006,1.2,El Nino,13.73,2016-05-22,313.2482632,5.026867309,M2,2016,5,22,1,4
0.63843006,1.2,El Nino,13.73,2016-05-29,278.2630597,3.015596247,M2,2016,5,29,0,5
2.3455284,0.4,Neutral,14.162308,2016-06-05,308.0720063,4.989849052,M2,2016,6,5,1,1
2.3455284,0.4,Neutral,14.162308,2016-06-12,292.3462575,4.613766875,M2,2016,6,12,1,2
2.3455284,0.4,Neutral,14.162308,2016-06-19,328.7756424,7.718773607,M2,2016,6,19,1,3
2.3455284,0.4,Neutral,14.162308,2016-06-26,312.8133683,6.146245369,M2,2016,6,26,1,4
3.4177203,-0.5,Neutral,12.454286,2016-07-03,288.3280955,4.297735369,M2,2016,7,3,1,1
3.4177203,-0.5,Neutral,12.454286,2016-07-10,312.2263766,5.54256223,M2,2016,7,10,1,2
3.4177203,-0.5,Neutral,12.454286,2016-07-17,324.4265648,6.739787668,M2,2016,7,17,1,3
3.4177203,-0.5,Neutral,12.454286,2016-07-24,311.8832951,3.485972519,M2,2016,7,24,0,4
3.4177203,-0.5,Neutral,12.454286,2016-07-31,285.4548858,3.011368958,M2,2016,7,31,0,5
1.0910981,-0.3,Neutral,14.444284,2016-08-07,294.4893385,4.264654006,M2,2016,8,7,1,1
1.0910981,-0.3,Neutral,14.444284,2016-08-14,284.6995442,3.32024526,M2,2016,8,14,0,2
1.0910981,-0.3,Neutral,14.444284,2016-08-21,296.3457978,3.35654595,M2,2016,8,21,0,3
1.0910981,-0.3,Neutral,14.444284,2016-08-28,304.6030481,5.969231627,M2,2016,8,28,1,4
2.0324948,-0.3,Neutral,15.903128,2016-09-04,286.3862196,4.146096515,M2,2016,9,4,1,1
2.0324948,-0.3,Neutral,15.903128,2016-09-11,267.2395083,4.271833207,M2,2016,9,11,0,2
2.0324948,-0.3,Neutral,15.903128,2016-09-18,300.9801357,5.448223348,M2,2016,9,18,1,3
2.0324948,-0.3,Neutral,15.903128,2016-09-25,311.2623494,4.139428704,M2,2016,9,25,1,4
1.6894143,-0.5,Neutral,16.118502,2016-10-02,327.4757594,4.516788817,M2,2016,10,2,1,1
1.6894143,-0.5,Neutral,16.118502,2016-10-09,215.7742966,3.644980069,M2,2016,10,9,0,2
1.6894143,-0.5,Neutral,16.118502,2016-10-16,306.2732647,5.852644038,M2,2016,10,16,1,3
1.6894143,-0.5,Neutral,16.118502,2016-10-23,168.9075002,5.005505795,M2,2016,10,23,0,4
1.6894143,-0.5,Neutral,16.118502,2016-10-30,58.90652915,5.050906141,M2,2016,10,30,0,5
1.7525696,-0.5,Neutral,15.552499,2016-11-06,344.4244621,3.569283216,M2,2016,11,6,0,1
1.7525696,-0.5,Neutral,15.552499,2016-11-13,343.5687818,5.522943633,M2,2016,11,13,0,2
1.7525696,-0.5,Neutral,15.552499,2016-11-20,40.3594579,4.48006402,M2,2016,11,20,0,3
1.7525696,-0.5,Neutral,15.552499,2016-11-27,337.8712637,4.945010615,M2,2016,11,27,0,4
2.1004326,-0.4,Neutral,13.225385,2016-12-04,2.36491421,5.175884951,M2,2016,12,4,0,1
2.1004326,-0.4,Neutral,13.225385,2016-12-11,312.7834594,5.642799465,M2,2016,12,11,1,2
2.1004326,-0.4,Neutral,13.225385,2016-12-18,26.83788983,5.559348945,M2,2016,12,18,0,3
2.1004326,-0.4,Neutral,13.225385,2016-12-25,49.35428895,5.432943173,M2,2016,12,25,0,4
1.397209,-0.4,Neutral,12.925,2017-01-01,161.0669314,6.225879452,M2,2017,1,1,0,1
1.397209,-0.4,Neutral,12.925,2017-01-15,223.7684769,5.736157491,M2,2017,1,15,0,3
1.397209,-0.4,Neutral,12.925,2017-01-22,55.89567498,4.820602018,M2,2017,1,22,0,4
1.397209,-0.4,Neutral,12.925,2017-01-29,124.4487307,6.024252644,M2,2017,1,29,0,5
0.50732124,-0.4,Neutral,13.165625,2017-02-05,182.3989614,7.233859812,M2,2017,2,5,0,1
0.50732124,-0.4,Neutral,13.165625,2017-02-12,91.51329071,5.902331382,M2,2017,2,12,0,2
0.50732124,-0.4,Neutral,13.165625,2017-02-19,280.3129683,6.825961975,M2,2017,2,19,0,3
0.50732124,-0.4,Neutral,13.165625,2017-02-26,339.5093853,5.026838716,M2,2017,2,26,0,4
1.0539175,-0.6,La Nina,13.512667,2017-03-05,310.3026664,5.238088807,M2,2017,3,5,1,1
1.0539175,-0.6,La Nina,13.512667,2017-03-12,304.05839,4.242408568,M2,2017,3,12,1,2
1.0539175,-0.6,La Nina,13.512667,2017-03-19,208.2351411,5.646289298,M2,2017,3,19,0,3
1.0539175,-0.6,La Nina,13.512667,2017-03-26,310.9637579,7.55179905,M2,2017,3,26,1,4
1.2736373,-0.2,Neutral,13.224999,2017-04-02,274.1730182,5.761390833,M2,2017,4,2,0,1
1.2736373,-0.2,Neutral,13.224999,2017-04-09,311.8166205,5.849221073,M2,2017,4,9,1,2
1.2736373,-0.2,Neutral,13.224999,2017-04-16,298.7520085,4.13954915,M2,2017,4,16,1,3
1.2736373,-0.2,Neutral,13.224999,2017-04-23,294.2501282,6.995008587,M2,2017,4,23,1,4
1.2736373,-0.2,Neutral,13.224999,2017-04-30,297.331952,6.264028648,M2,2017,4,30,1,5
1.7946328,0.2,Neutral,12.808571,2017-05-07,279.7059245,5.007982555,M2,2017,5,7,0,1
1.7946328,0.2,Neutral,12.808571,2017-05-14,296.026792,6.768121667,M2,2017,5,14,1,2
1.7946328,0.2,Neutral,12.808571,2017-05-21,253.8533494,3.562059114,M2,2017,5,21,0,3
1.7946328,0.2,Neutral,12.808571,2017-05-28,300.4191617,7.559248223,M2,2017,5,28,1,4
1.7381727,-0.2,Neutral,13.61,2017-06-04,285.2394218,6.007831918,M2,2017,6,4,1,1
1.7381727,-0.2,Neutral,13.61,2017-06-11,299.8916624,7.426280787,M2,2017,6,11,1,2
1.7381727,-0.2,Neutral,13.61,2017-06-18,251.9547562,3.731455318,M2,2017,6,18,0,3
1.7381727,-0.2,Neutral,13.61,2017-06-25,299.0378898,6.544428547,M2,2017,6,25,1,4
5.613703,-0.6,La Nina,13.79,2017-07-02,293.7149918,4.995682445,M2,2017,7,2,1,1
5.613703,-0.6,La Nina,13.79,2017-07-09,297.1009706,4.125906284,M2,2017,7,9,1,2
5.613703,-0.6,La Nina,13.79,2017-07-16,305.9330404,6.700471788,M2,2017,7,16,1,3
5.613703,-0.6,La Nina,13.79,2017-07-23,248.1390299,3.289270162,M2,2017,7,23,0,4
5.613703,-0.6,La Nina,13.79,2017-07-30,274.000291,2.877948328,M2,2017,7,30,0,5
0.7638809,-0.7,La Nina,18.145,2017-08-06,326.3481476,5.700316743,M2,2017,8,6,1,1
0.7638809,-0.7,La Nina,18.145,2017-08-13,264.4107061,3.248218053,M2,2017,8,13,0,2
0.7638809,-0.7,La Nina,18.145,2017-08-20,320.3728233,3.913988127,M2,2017,8,20,0,3
0.7638809,-0.7,La Nina,18.145,2017-08-27,339.3001501,4.996383874,M2,2017,8,27,0,4
1.0775806000000001,-0.7,La Nina,17.5175,2017-09-03,262.0654707,3.518866418,M2,2017,9,3,0,1
1.0775806000000001,-0.7,La Nina,17.5175,2017-09-10,286.4618472,4.617225573,M2,2017,9,10,1,2
1.0775806000000001,-0.7,La Nina,17.5175,2017-09-17,338.9438566,5.480272163,M2,2017,9,17,0,3
1.0775806000000001,-0.7,La Nina,17.5175,2017-09-24,3.693596405,4.708479472,M2,2017,9,24,0,4
4.3507085,-0.6,La Nina,14.414999,2017-10-01,347.0291317,5.17419108,M2,2017,10,1,0,1
4.3507085,-0.6,La Nina,14.414999,2017-10-08,2.968698354,4.401524658,M2,2017,10,8,0,2
4.3507085,-0.6,La Nina,14.414999,2017-10-15,2.788059977,4.456872112,M2,2017,10,15,0,3
4.3507085,-0.6,La Nina,14.414999,2017-10-22,7.866032326,3.980695378,M2,2017,10,22,0,4
4.3507085,-0.6,La Nina,14.414999,2017-10-29,25.62878348,3.361783747,M2,2017,10,29,0,5
3.163145,-0.6,La Nina,15.514999,2017-11-05,62.61309525,4.231252007,M2,2017,11,5,0,1
3.163145,-0.6,La Nina,15.514999,2017-11-12,24.5883544,4.764364591,M2,2017,11,12,0,2
3.163145,-0.6,La Nina,15.514999,2017-11-19,37.03478322,4.038904715,M2,2017,11,19,0,3
3.163145,-0.6,La Nina,15.514999,2017-11-26,21.15815637,5.234846512,M2,2017,11,26,0,4
1.1724383,-0.7,La Nina,14.866667,2017-12-03,60.45762312,5.171897543,M2,2017,12,3,0,1
1.1724383,-0.7,La Nina,14.866667,2017-12-10,45.99267839,5.809336666,M2,2017,12,10,0,2
1.1724383,-0.7,La Nina,14.866667,2017-12-17,45.61033916,4.892285103,M2,2017,12,17,0,3
1.1724383,-0.7,La Nina,14.866667,2017-12-24,35.53391479,3.838930418,M2,2017,12,24,0,4
1.1724383,-0.7,La Nina,14.866667,2017-12-31,80.35499944,4.134239908,M2,2017,12,31,0,5
5.049747,-0.8,La Nina,12.603999,2018-01-07,71.56618514,4.545881926,M2,2018,1,7,0,1
5.049747,-0.8,La Nina,12.603999,2018-01-14,16.1881783,4.336447481,M2,2018,1,14,0,2
5.049747,-0.8,La Nina,12.603999,2018-01-21,47.32773358,3.901049049,M2,2018,1,21,0,3
5.049747,-0.8,La Nina,12.603999,2018-01-28,39.0861232,4.448717884,M2,2018,1,28,0,4
1.2585471,-0.7,La Nina,13.531667,2018-02-04,23.45300663,4.549779825,M2,2018,2,4,0,1
1.2585471,-0.7,La Nina,13.531667,2018-02-11,14.56577433,5.5863601,M2,2018,2,11,0,2
1.2585471,-0.7,La Nina,13.531667,2018-02-18,0.920961186,7.474387567,M2,2018,2,18,0,3
1.2585471,-0.7,La Nina,13.531667,2018-02-25,280.527792,6.012650581,M2,2018,2,25,1,4
1.1391467,-0.8,La Nina,12.936249,2018-03-04,34.71939854,4.016023621,M2,2018,3,4,0,1
